API_WellNo,OpNo,CoName,Well_Nm,Well_Typ,Type,Wl_Status,Status,Wh_Sec,Wh_Twpn,Wh_Twpd,Wh_RngN,Wh_RngD,Wh_Qtr,Wh_FtNS,Wh_Ns,Wh_FtEW,Wh_EW,Slant,Reg_Field_No,Reg_Field,Stat_Field_No,Stat_Field,Dt_APD,Dt_Cmp,Elev_KB,DTD
25091219020000,713,Legacy Reserves Operating LP,Riva Ridge  6-7-33-56H,OIL,Oil,PR,Producing,6,33,N,56,E, NW NE,280.0,N,2356.0,E,H,11091,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2011-12-19 00:00:00,2012-06-04 00:00:00,1996.0,18233.0
25083223320000,1550,Continental Resources Inc,Reimann  1-26H,OIL,Oil,PR,Producing,26,23,N,55,E, NW NW,200.0,N,800.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-07-18 00:00:00,2005-09-07 00:00:00,2424.0,14664.0
25083220960000,5000,Burlington Resources Oil & Gas Company LP,BR  41-21H 52,OIL,Oil,PR,Producing,21,25,N,52,E, NE NE,100.0,N,850.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-12-24 00:00:00,2006-03-10 00:00:00,2363.0,13424.0
25025215900000,664,"Denbury Onshore, LLC",ELOB  43-31NH,EOR,"Injection, EOR",IA,Active Injection,31,7,N,61,E, NE SE,2260.0,S,25.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1995-11-17 00:00:00,1996-08-29 00:00:00,3015.0,14483.0
25025225490000,1550,Continental Resources Inc,WCHU  21-10NH,OIL,Oil,AX,P&A - Approved,10,6,N,61,E, NE NW,500.0,N,2300.0,W,H,1870,Waterhole Creek,9445,Waterhole Creek,2005-07-29 00:00:00,2005-12-09 00:00:00,,14200.0
25083218120000,536,Ovintiv USA Inc.,Renken 11-12  1H,OIL,Oil,AX,P&A - Approved,11,22,N,57,E, NW SW,1980.0,S,660.0,W,H,4260,Hawk Haven,4260,Hawk Haven,1993-10-22 00:00:00,1994-01-25 00:00:00,2409.0,11550.0
25085216770000,678,"Samson Oil and Gas USA, Inc.",State  14-16H,OIL,Oil,PR,Producing,16,29,N,59,E, SW SW,458.0,S,1013.0,W,H,11085,Red Bank,7400,Red Bank,2003-09-11 00:00:00,2003-11-25 00:00:00,2379.0,13000.0
25083229250000,1550,Continental Resources Inc,Lucille  2-27H,OIL,Oil,PR,Producing,27,23,N,55,E, SW SE,230.0,S,1900.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-12-19 00:00:00,2012-05-06 00:00:00,2545.0,19845.0
25083227970000,713,Legacy Reserves Operating LP,Chauncey  2H-31,OIL,Oil,SI,Shut In,32,25,N,59,E, SW SW,270.0,S,285.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2009-01-09 00:00:00,2009-03-03 00:00:00,2206.0,16050.0
25091217490000,871,"D90 Energy, LLC",Mayhew  2H,OIL,Oil,SI,Shut In,23,37,N,57,E, SE SE,200.0,S,600.0,E,H,3200,Flat Lake,3200,Flat Lake,2000-01-04 00:00:00,2000-01-25 00:00:00,2223.0,8923.0
25083230680000,6980,Slawson Exploration Company Inc,Curmudgeon  1-20H,OIL,Oil,AU,Abandoned - Unapproved,20,24,N,52,E, SE SE,530.0,S,350.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-10-12 00:00:00,2013-02-24 00:00:00,2349.0,13362.0
25085220050000,727,"Kraken Operating, LLC",Mulder  22-15 #3H,OIL,Oil,PR,Producing,27,28,N,58,E, NE NW,1060.0,N,2333.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2019-05-30 00:00:00,2019-11-07 00:00:00,2006.0,20601.0
25025217650000,664,"Denbury Onshore, LLC",ELOB  12-3NHR,EOR,"Injection, EOR",IA,Active Injection,3,6,N,61,E, SW NW,2050.0,N,180.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-05-04 00:00:00,1998-06-17 00:00:00,2980.0,14680.0
25083226670000,580,XTO Energy Inc.,Richard  21X-29,OIL,Oil,PR,Producing,29,22,N,60,E, NE NW,340.0,N,2100.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2007-07-06 00:00:00,2007-12-10 00:00:00,2017.0,19861.0
25083229450000,6980,Slawson Exploration Company Inc,Rogue  1-36H,OIL,Oil,AU,Abandoned - Unapproved,36,24,N,52,E, SE SE,550.0,S,800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-02-14 00:00:00,2012-07-23 00:00:00,,13429.0
25021211610000,664,"Denbury Onshore, LLC",Federal  11X-12H,OIL,Oil,PR,Producing,12,13,N,55,E, NW NW,200.0,N,890.0,W,H,6760,Pine,6760,Pine,2004-07-22 00:00:00,2004-10-01 00:00:00,2238.0,12757.0
25083225340000,5000,Burlington Resources Oil & Gas Company LP,BR  44-2H 42,OIL,Oil,PR,Producing,2,24,N,52,E,  SE,1200.0,S,1000.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-08-15 00:00:00,2006-12-05 00:00:00,2370.0,15219.0
25083231600000,404,Whiting Oil and Gas Corporation,Christiansen  34-11-6H,OIL,Oil,PR,Producing,11,25,N,58,E, SW SE,325.0,S,1835.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-05-22 00:00:00,2013-10-23 00:00:00,2141.0,20150.0
25091218770000,871,"D90 Energy, LLC",Ward  12-5H,OIL,Oil,PR,Producing,12,37,N,57,E, NW NW,1315.0,N,240.0,W,H,11091,Flat Lake,3200,Flat Lake,2010-10-14 00:00:00,2011-08-31 00:00:00,,11859.0
25083220430000,2322,"EOG Resources, Inc.",Ruffatto  2-31H,OIL,Oil,SI,Shut In,31,26,N,53,E, NW NE,200.0,N,1780.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-08-25 00:00:00,2004-04-23 00:00:00,2245.0,12780.0
25083230490000,1550,Continental Resources Inc,Earl  3-25H,OIL,Oil,PR,Producing,25,23,N,55,E, SW SE,190.0,S,2330.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-09-11 00:00:00,2013-04-12 00:00:00,2400.0,20023.0
25085216960000,678,"Samson Oil and Gas USA, Inc.",Picard  11-34H,OIL,Oil,SI,Shut In,34,30,N,58,E, NW NW,448.0,N,448.0,W,H,11085,Gunsight,4100,Gunsight,2005-09-28 00:00:00,2006-05-10 00:00:00,2338.0,14709.0
25083219170000,118,Enerplus Resources USA Corporation,Antone-Dombrowski  17-4-H,OIL,Oil,SI,Shut In,17,24,N,56,E, NW NW,660.0,N,560.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2001-12-17 00:00:00,2002-02-13 00:00:00,2364.0,13608.0
25083231950000,580,XTO Energy Inc.,P & Q Farms  21X-28D,OIL,Oil,PR,Producing,28,23,N,59,E, NE NW,259.0,N,2386.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2013-10-01 00:00:00,2014-03-10 00:00:00,1957.0,20981.0
25083230320000,1550,Continental Resources Inc,Klasna (Redrill)  3-19H,OIL,Oil,PR,Producing,19,24,N,54,E, SE SE,225.0,S,1230.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-08-02 00:00:00,2012-10-24 00:00:00,,19527.0
25083220620000,1550,Continental Resources Inc,Elaine  1-5H,OIL,Oil,PR,Producing,5,23,N,56,E, NW NW,200.0,N,800.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-10-17 00:00:00,2004-06-04 00:00:00,2507.0,16464.0
25083226430000,5000,Burlington Resources Oil & Gas Company LP,BR  41-31H 43,OIL,Oil,PR,Producing,31,24,N,53,E, NE NE,550.0,N,650.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-05-22 00:00:00,2007-09-10 00:00:00,2395.0,14531.0
25025220270000,664,"Denbury Onshore, LLC",Unit  44-26BH,OIL,Oil,PR,Producing,26,7,N,60,E, SE SE,660.0,S,660.0,E,H,6680,Pennel,6680,Pennel,2001-08-20 00:00:00,2002-08-12 00:00:00,3073.0,11040.0
25021211570000,664,"Denbury Onshore, LLC",Federal  41X-02H,OIL,Oil,TA,Temporarily Abandoned,2,13,N,55,E, NE NE,990.0,N,990.0,E,H,3620,Gas City,3620,Gas City,2003-05-16 00:00:00,2005-11-15 00:00:00,2300.0,13080.0
25025215720000,664,"Denbury Onshore, LLC",Unit  31-17H,OIL,Oil,PR,Producing,17,10,N,58,E, NW NE,435.0,N,2291.0,E,H,1620,Cabin Creek,1620,Cabin Creek,1995-05-12 00:00:00,1995-10-24 00:00:00,2742.0,12765.0
25083232370000,1550,Continental Resources Inc,Marla  6-2H,OIL,Oil,PR,Producing,2,23,N,55,E, SW SE,270.0,S,1935.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2014-02-25 00:00:00,2014-08-29 00:00:00,2639.0,20267.0
25091217320000,871,"D90 Energy, LLC",Jerde  3H,OIL,Oil,SI,Shut In,15,37,N,57,E, NW NW,800.0,N,660.0,W,H,3200,Flat Lake,3200,Flat Lake,1997-10-31 00:00:00,1998-03-29 00:00:00,2247.0,10733.0
25083223650000,1550,Continental Resources Inc,Twyla  1-31H,OIL,Oil,PR,Producing,31,24,N,54,E, NW NW,460.0,N,915.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-09-27 00:00:00,2005-11-25 00:00:00,2447.0,14513.0
25085219780000,727,"Kraken Operating, LLC",Farrah 35-36  #1H,OIL,Oil,PR,Producing,27,27,N,57,E, SE SE,220.0,S,165.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2016-02-12 00:00:00,2017-05-10 00:00:00,1924.0,20043.0
25025217820000,664,"Denbury Onshore, LLC",ELOB  14-7NH,OIL,Oil,PR,Producing,7,6,N,61,E, SW SW,1065.0,S,1143.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-07-22 00:00:00,1999-01-19 00:00:00,3001.0,15332.0
25085219510000,533,Oasis Petroleum North America LLC,Jimbo Federal 2759  44-11 6T,OIL,Oil,PR,Producing,11,27,N,59,E, SE SE,168.0,S,1074.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2014-07-21 00:00:00,2015-01-20 00:00:00,2238.0,20820.0
25083223770000,118,Enerplus Resources USA Corporation,Snydley-Aldo  12-2H,OIL,Oil,PR,Producing,12,24,N,54,E, NW NE,250.0,N,2020.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-10-27 00:00:00,2006-01-13 00:00:00,2490.0,19349.0
25083225860000,1550,Continental Resources Inc,Butka  2-5H,OIL,Oil,PR,Producing,5,23,N,54,E, NW NE,900.0,N,2400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-12-18 00:00:00,2007-04-26 00:00:00,2484.0,16118.0
25025220360000,5000,Burlington Resources Oil & Gas Company LP,ELOB  42-32SH 761,OIL,Oil,AX,P&A - Approved,32,7,N,61,E, SE NE,2100.0,N,900.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2001-09-03 00:00:00,2002-02-02 00:00:00,3008.0,14715.0
25083229280000,6980,Slawson Exploration Company Inc,Desperado (Federal)  1-2H,OIL,Oil,AX,P&A - Approved,2,23,N,52,E, NW NW,250.0,N,660.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2012-01-09 00:00:00,2012-05-02 00:00:00,2377.0,13721.0
25083230370000,1550,Continental Resources Inc,Marla-Hill  4HSU,OIL,Oil,PR,Producing,36,24,N,55,E, NW NW,325.0,N,235.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2012-08-10 00:00:00,2013-04-06 00:00:00,2638.0,20100.0
25091218480000,5421,"Northern Oil Production, Inc.",Wexels  1-23H,OIL,Oil,PR,Producing,23,36,N,52,E, NE NE,450.0,N,210.0,E,H,11091,Outlook,6560,Outlook,2007-10-05 00:00:00,2008-04-03 00:00:00,,13725.0
25083222180000,779,"White Rock Oil & Gas, LLC",Franz  2-15H,OIL,Oil,PR,Producing,15,23,N,57,E, NW NE,660.0,N,1400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-10-15 00:00:00,2005-02-07 00:00:00,2449.0,15884.0
25083222640000,118,Enerplus Resources USA Corporation,Cable-Braida  28-16H,OIL,Oil,PR,Producing,28,25,N,54,E, SE SE,325.0,S,850.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-01-02 00:00:00,2005-06-30 00:00:00,,14099.0
25083223240000,536,Ovintiv USA Inc.,Mercer  1-35H,OIL,Oil,PR,Producing,35,22,N,59,E, SE SW,550.0,S,2230.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-07-06 00:00:00,2005-10-10 00:00:00,2246.0,14531.0
25085220000000,727,"Kraken Operating, LLC",Higgins  13-24 #2H,OIL,Oil,PR,Producing,13,27,N,57,E, NW NE,340.0,N,1785.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2019-04-12 00:00:00,2019-08-28 00:00:00,2200.0,20697.0
25085218370000,533,Oasis Petroleum North America LLC,Long Coulee Fed. 2958  42-22H,OIL,Oil,PR,Producing,22,29,N,58,E, SE SW,190.0,S,2400.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-01-11 00:00:00,2013-03-24 00:00:00,2446.0,20244.0
25083226360000,118,Enerplus Resources USA Corporation,Cable-Sara  28-15-HID3,OIL,Oil,PR,Producing,28,25,N,54,E, SW SE,250.0,S,2042.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-04-13 00:00:00,2007-06-22 00:00:00,2437.0,14072.0
25083226190000,5000,Burlington Resources Oil & Gas Company LP,BR  11-7H 34,OIL,Oil,PR,Producing,7,23,N,54,E, NW NW,400.0,N,400.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2007-03-01 00:00:00,2007-07-07 00:00:00,2488.0,15237.0
25085217790000,533,Oasis Petroleum North America LLC,Wilson Federal  14-23H,OIL,Oil,PR,Producing,14,27,N,59,E, NW NW,599.0,N,1001.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-09-20 00:00:00,2011-05-10 00:00:00,2204.0,19600.0
25003229490000,804,Alta Vista Oil Corporation,Slaughterville  1H,OIL,Oil,AX,P&A - Approved,28,9,S,41,E, NW NE,263.0,N,2179.0,E,H,11003,Wildcat Big Horn,11003,Wildcat Big Horn,2016-07-19 00:00:00,2017-08-02 00:00:00,3964.0,12395.0
25083229170000,1550,Continental Resources Inc,Gorman  1-11H,OIL,Oil,PR,Producing,14,26,N,53,E, NE NW,170.0,N,2030.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2011-12-02 00:00:00,2012-11-27 00:00:00,2361.0,19420.0
25083231400000,404,Whiting Oil and Gas Corporation,Iversen Bros  31-1-1H,OIL,Oil,PR,Producing,1,25,N,57,E, NW NE,345.0,N,2080.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-04-03 00:00:00,2013-12-23 00:00:00,2284.0,21400.0
25083228560000,6980,Slawson Exploration Company Inc,Scoundrel  1-8H,OIL,Oil,AU,Abandoned - Unapproved,8,23,N,53,E, SE SE,350.0,S,650.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2010-08-05 00:00:00,2011-07-25 00:00:00,2401.0,13710.0
25083221600000,1550,Continental Resources Inc,Paula  1-7H,OIL,Oil,PR,Producing,7,24,N,54,E, NW NW,200.0,N,750.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2004-06-07 00:00:00,2004-08-25 00:00:00,2375.0,15117.0
25083219600000,580,XTO Energy Inc.,Gladowski  41X-18,OIL,Oil,PR,Producing,18,24,N,56,E, NE NE,500.0,N,700.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2002-10-11 00:00:00,2002-12-16 00:00:00,2352.0,14155.0
25083222630000,2322,"EOG Resources, Inc.",Daniel  1-1H,OIL,Oil,SI,Shut In,1,25,N,54,E, NW NW,330.0,N,330.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-01-02 00:00:00,2005-04-28 00:00:00,2238.0,15400.0
25025230440000,1550,Continental Resources Inc,Zent  14-11SH,OIL,Oil,PR,Producing,11,6,N,61,E, S2 S2,1100.0,S,660.0,E,H,1870,Windy Ridge,9790,Windy Ridge,2010-05-24 00:00:00,2010-08-30 00:00:00,2912.0,16978.0
25083224220000,1550,Continental Resources Inc,Lucille  1-27H,OIL,Oil,PR,Producing,27,23,N,55,E, NW NW,150.0,N,950.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-01-06 00:00:00,2006-02-26 00:00:00,2479.0,14604.0
25083222790000,5000,Burlington Resources Oil & Gas Company LP,Morasko  41-25H 43,OIL,Oil,PR,Producing,25,24,N,53,E, NE NE,400.0,N,750.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-02-25 00:00:00,2005-07-28 00:00:00,,15932.0
25083220480000,1550,Continental Resources Inc,Fink Farms  1-29H,OIL,Oil,PR,Producing,29,25,N,55,E, SW SW,300.0,S,900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-09-11 00:00:00,2004-07-29 00:00:00,2258.0,15190.0
25087217360000,593,"Three Forks Resources, LLC",Grebe  31-33H,OIL,Oil,PR,Producing,33,11,N,33,E, NW NE,337.0,N,2312.0,E,H,11087,Sumatra (Heath),8870,Sumatra (Heath),2012-06-22 00:00:00,2012-08-22 00:00:00,3154.0,9688.0
25083226660000,5000,Burlington Resources Oil & Gas Company LP,BR  11-1H 19,OIL,Oil,PR,Producing,1,21,N,59,E,  NW,815.0,N,900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2007-06-29 00:00:00,2007-11-25 00:00:00,2337.0,15933.0
25083226990000,1550,Continental Resources Inc,Rachel  1-12H,OIL,Oil,SI,Shut In,12,24,N,56,E, NW NW,150.0,N,300.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2007-10-15 00:00:00,2007-12-30 00:00:00,2483.0,16312.0
25083223820000,5000,Burlington Resources Oil & Gas Company LP,BR  41-33H 52,OIL,Oil,PR,Producing,33,25,N,52,E, NE NE,165.0,N,500.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-11-07 00:00:00,2006-01-22 00:00:00,2386.0,13700.0
25025225500000,1550,Continental Resources Inc,WCHU  21-10SH,OIL,Oil,PR,Producing,10,6,N,61,E, NE NW,500.0,N,2500.0,W,H,1870,Waterhole Creek,9445,Waterhole Creek,2005-07-29 00:00:00,2005-11-05 00:00:00,2951.0,13615.0
25025215440000,664,"Denbury Onshore, LLC",Unit  43X-33RH,OIL,Oil,TA,Temporarily Abandoned,33,5,N,61,E, NE SE,1500.0,S,200.0,E,H,5420,"Little Beaver, East",5420,"Little Beaver, East",1994-11-16 00:00:00,1995-02-06 00:00:00,3048.0,11567.0
25083221060000,5000,Burlington Resources Oil & Gas Company LP,BR  44-27H 52,OIL,Oil,PR,Producing,27,25,N,52,E, SE SE,600.0,S,1220.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-01-09 00:00:00,2006-01-19 00:00:00,2475.0,14211.0
25085217950000,882,"Grayson Mill Operating, LLC",Charley 10-15  1-H,OIL,Oil,PR,Producing,10,28,N,57,E, NE NW,250.0,N,2300.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2011-02-16 00:00:00,2011-07-19 00:00:00,2248.0,19523.0
25091217920000,871,"D90 Energy, LLC",Dwyer  11-3H,OIL,Oil,SI,Shut In,13,32,N,58,E, SE SE,330.0,S,330.0,E,H,2820,Dwyer,2820,Dwyer,2004-12-03 00:00:00,2005-05-03 00:00:00,2051.0,10293.0
25083220670000,580,XTO Energy Inc.,Redwater State  24X-16,OIL,Oil,PR,Producing,16,24,N,55,E, SE SW,400.0,S,1900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-10-17 00:00:00,2003-12-23 00:00:00,2407.0,14925.0
25083230010000,404,Whiting Oil and Gas Corporation,Norby  21-16-1H,OIL,Oil,PR,Producing,16,25,N,57,E, NE NW,350.0,N,2470.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-06-05 00:00:00,2012-10-03 00:00:00,2420.0,21156.0
25021211580000,664,"Denbury Onshore, LLC",Cortez  31X-22,OIL,Oil,TA,Temporarily Abandoned,22,14,N,55,E, NW NE,1000.0,N,2310.0,E,H,3620,Gas City,3620,Gas City,2003-05-16 00:00:00,2003-08-27 00:00:00,2504.0,13447.0
25083220810000,580,XTO Energy Inc.,Frasca  24X-14,OIL,Oil,PR,Producing,14,24,N,54,E, SE SW,360.0,S,1580.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-11-10 00:00:00,2004-02-19 00:00:00,2488.0,14805.0
25083219980000,779,"White Rock Oil & Gas, LLC",Vaira  2-35H,OIL,Oil,PR,Producing,35,25,N,54,E, NW NE,400.0,N,2300.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-18 00:00:00,2003-10-01 00:00:00,2374.0,15689.0
25083223630000,580,XTO Energy Inc.,Halvorsen State  21X-36,OIL,Oil,PR,Producing,36,23,N,57,E, NE NW,681.0,N,1817.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-09-22 00:00:00,2006-01-08 00:00:00,2511.0,19457.0
25083221830000,1550,Continental Resources Inc,Hanrahan  1-24H,OIL,Oil,PR,Producing,24,25,N,52,E, NE NE,425.0,N,750.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-07-22 00:00:00,2005-05-27 00:00:00,2457.0,14142.0
25085218220000,580,XTO Energy Inc.,Smith  13X-2B,OIL,Oil,PR,Producing,2,27,N,57,E, NW SW,2055.0,S,240.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2011-10-31 00:00:00,2012-08-30 00:00:00,2035.0,19492.0
25025215520000,664,"Denbury Onshore, LLC",Unit  31-9H,OIL,Oil,PR,Producing,9,6,N,60,E, NW NE,589.0,N,1715.0,E,H,5700,Lookout Butte,5700,Lookout Butte,1995-02-27 00:00:00,1995-05-22 00:00:00,3153.0,12086.0
25083229900000,1550,Continental Resources Inc,Butka  3-5H,OIL,Oil,PR,Producing,5,23,N,54,E, S2 S2,175.0,S,2640.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-05-14 00:00:00,2012-10-28 00:00:00,2498.0,19672.0
25083232510000,1550,Continental Resources Inc,Klasna  4-18H,OIL,Oil,PR,Producing,18,24,N,54,E, NE NW,340.0,N,1890.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2014-04-16 00:00:00,2014-09-23 00:00:00,2487.0,19529.0
25005225780000,105,Citation Oil & Gas Corp.,BSU  G703HR,OIL,Oil,PR,Producing,3,31,N,19,E,NW SE SE,1100.0,S,960.0,E,H,1100,Bowes,1100,Bowes,1991-09-06 00:00:00,1991-09-27 00:00:00,,5563.0
25083220030000,3680,"Petro-Hunt, LLC",Schow  28D-3-1H,OIL,Oil,PR,Producing,28,24,N,54,E, SW SE,500.0,S,2140.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-30 00:00:00,2004-04-18 00:00:00,2554.0,14511.0
25025215810000,664,"Denbury Onshore, LLC",Cabin Creek  33X-17H,OIL,Oil,PR,Producing,17,10,N,58,E, NW SE,2213.0,S,2034.0,E,H,1620,Cabin Creek,1620,Cabin Creek,1995-07-19 00:00:00,1995-12-07 00:00:00,2756.0,12853.0
25083227050000,1550,Continental Resources Inc,Rognas  2-22H,OIL,Oil,PR,Producing,22,25,N,55,E, NE NE,300.0,N,800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-11-02 00:00:00,2009-12-23 00:00:00,2362.0,19524.0
25091219100000,891,Bowline Energy LLC,Dave Clark  21-13H,OIL,Oil,PR,Producing,12,31,N,58,E, SE SW,330.0,S,1488.0,W,H,11091,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-03-21 00:00:00,2012-08-14 00:00:00,2251.0,19676.0
25085219920000,727,"Kraken Operating, LLC",Danielle  4-9 #1H,OIL,Oil,PR,Producing,4,28,N,59,E, NW NW,638.0,N,332.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2018-01-31 00:00:00,2018-05-03 00:00:00,2420.0,20895.0
25085218610000,533,Oasis Petroleum North America LLC,Jimbo Federal 2759  12-14B,OIL,Oil,PR,Producing,14,27,N,59,E, NE NW,225.0,N,2230.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-05-03 00:00:00,2012-08-02 00:00:00,2208.0,20320.0
25021211310000,713,Legacy Reserves Operating LP,Cartmell  14A-14H,OIL,Oil,PR,Producing,14,17,N,53,E, SW SW,700.0,S,700.0,W,H,2500,Deer Creek,2500,Deer Creek,1997-04-16 00:00:00,1997-06-30 00:00:00,2499.0,11935.0
25083224540000,5000,Burlington Resources Oil & Gas Company LP,BR  41-6H 43,OIL,Oil,PR,Producing,6,24,N,53,E, NE NE,350.0,N,720.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-03-20 00:00:00,2006-07-14 00:00:00,2382.0,16570.0
25025217610000,664,"Denbury Onshore, LLC",ELOB  32-4NH,EOR,"Injection, EOR",IA,Active Injection,4,6,N,61,E, SW NE,2000.0,N,2040.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-04-13 00:00:00,1998-05-18 00:00:00,2969.0,14690.0
25083232390000,533,Oasis Petroleum North America LLC,Carson Federal  2658 13-17H,OIL,Oil,PR,Producing,17,26,N,58,E, NW NE,206.0,N,2630.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2014-03-12 00:00:00,2014-11-17 00:00:00,2264.0,20275.0
25083225450000,2322,"EOG Resources, Inc.",Anna  2-3H,OIL,Oil,SI,Shut In,3,25,N,53,E, NW SW,1570.0,S,710.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-09-11 00:00:00,2008-07-19 00:00:00,2305.0,15354.0
25025218300000,664,"Denbury Onshore, LLC",ELOB  34-3NH,EOR,"Injection, EOR",IA,Active Injection,3,7,N,60,E, SW SE,900.0,S,1700.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1999-03-11 00:00:00,1999-05-22 00:00:00,3050.0,14593.0
25083224530000,580,XTO Energy Inc.,BR Edeburn  14X-35,OIL,Oil,SI,Shut In,35,26,N,52,E, SW SW,300.0,S,500.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-03-17 00:00:00,2007-02-26 00:00:00,2392.0,15554.0
25083223460000,5000,Burlington Resources Oil & Gas Company LP,BR  34-13H 54,OIL,Oil,PR,Producing,13,25,N,54,E, SW SE,400.0,S,2400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-08-15 00:00:00,2006-03-16 00:00:00,2287.0,14285.0
25109211690000,664,"Denbury Onshore, LLC",South Pine  34X-22AH,EOR,"Injection, EOR",IA,Active Injection,22,11,N,57,E, SW SE,150.0,S,1895.0,E,H,6760,Pine,6760,Pine,2006-02-06 00:00:00,2006-06-26 00:00:00,2685.0,13049.0
25085216670000,248,"Missouri Basin Well Service, Inc.",Panasuk  5-19H,OIL,Oil,AX,P&A - Approved,19,29,N,59,E, NE SE,1810.0,S,1010.0,E,H,11085,Red Bank,7400,Red Bank,2002-09-19 00:00:00,2002-12-25 00:00:00,2550.0,11884.0
25083230710000,1550,Continental Resources Inc,Joseph  1-22H,OIL,Oil,PR,Producing,22,23,N,54,E, NW NE,225.0,N,1980.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-10-29 00:00:00,2013-03-28 00:00:00,2621.0,14289.0
